"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"0400000US12","Florida","74568","284",
"1400000US12007000302","Census Tract 3.02; Bradford County; Florida","56393","12654",
"1400000US12007000400","Census Tract 4; Bradford County; Florida","66842","15716",
"1400000US12009060103","Census Tract 601.03; Brevard County; Florida","71304","22021",
"1400000US12009060104","Census Tract 601.04; Brevard County; Florida","53493","7388",
"1400000US12009060105","Census Tract 601.05; Brevard County; Florida","58704","21123",
"1400000US12009060106","Census Tract 601.06; Brevard County; Florida","106000","53180",
"1400000US12009060201","Census Tract 602.01; Brevard County; Florida","76034","10342",
"1400000US12009060202","Census Tract 602.02; Brevard County; Florida","102619","17562",
"1400000US12009060301","Census Tract 603.01; Brevard County; Florida","80860","8729",
"1400000US12009060302","Census Tract 603.02; Brevard County; Florida","54825","16601",
"1400000US12009060400","Census Tract 604; Brevard County; Florida","51286","13077",
"1400000US12009060500","Census Tract 605; Brevard County; Florida","67476","6021",
"1400000US12009060600","Census Tract 606; Brevard County; Florida","61738","10520",
"1400000US12009060700","Census Tract 607; Brevard County; Florida","39157","4204",
"1400000US12009061001","Census Tract 610.01; Brevard County; Florida","62409","19447",
"1400000US12009061002","Census Tract 610.02; Brevard County; Florida","57200","23267",
"1400000US12009061100","Census Tract 611; Brevard County; Florida","81607","13645",
"1400000US12009061201","Census Tract 612.01; Brevard County; Florida","79096","15251",
"1400000US12009061202","Census Tract 612.02; Brevard County; Florida","90611","12152",
"1400000US12009062106","Census Tract 621.06; Brevard County; Florida","70500","13763",
"1400000US12009062108","Census Tract 621.08; Brevard County; Florida","85833","24585",
"1400000US12009062109","Census Tract 621.09; Brevard County; Florida","68716","8461",
"1400000US12009062110","Census Tract 621.10; Brevard County; Florida","90441","25686",
"1400000US12009062111","Census Tract 621.11; Brevard County; Florida","93229","22648",
"1400000US12009062112","Census Tract 621.12; Brevard County; Florida","95435","17808",
"1400000US12009062113","Census Tract 621.13; Brevard County; Florida","78500","8006",
"1400000US12009062114","Census Tract 621.14; Brevard County; Florida","56620","12981",
"1400000US12009062115","Census Tract 621.15; Brevard County; Florida","71268","25187",
"1400000US12009062301","Census Tract 623.01; Brevard County; Florida","41125","11466",
"1400000US12009062302","Census Tract 623.02; Brevard County; Florida","35480","8242",
"1400000US12009062401","Census Tract 624.01; Brevard County; Florida","52057","4179",
"1400000US12009062402","Census Tract 624.02; Brevard County; Florida","34810","12318",
"1400000US12009062500","Census Tract 625; Brevard County; Florida","51753","19235",
"1400000US12009062600","Census Tract 626; Brevard County; Florida","72650","20191",
"1400000US12009062800","Census Tract 628; Brevard County; Florida","85496","25295",
"1400000US12009062900","Census Tract 629; Brevard County; Florida","65632","10480",
"1400000US12009063000","Census Tract 630; Brevard County; Florida","79605","27446",
"1400000US12009063102","Census Tract 631.02; Brevard County; Florida","88005","9847",
"1400000US12009063104","Census Tract 631.04; Brevard County; Florida","96023","13417",
"1400000US12009063105","Census Tract 631.05; Brevard County; Florida","92618","11570",
"1400000US12009063106","Census Tract 631.06; Brevard County; Florida","112813","11885",
"1400000US12009063108","Census Tract 631.08; Brevard County; Florida","125625","29669",
"1400000US12009063109","Census Tract 631.09; Brevard County; Florida","77625","24489",
"1400000US12009064102","Census Tract 641.02; Brevard County; Florida","109258","13426",
"1400000US12009064123","Census Tract 641.23; Brevard County; Florida","66212","11197",
"1400000US12009064124","Census Tract 641.24; Brevard County; Florida","67039","22043",
"1400000US12009064126","Census Tract 641.26; Brevard County; Florida","83203","18621",
"1400000US12009064127","Census Tract 641.27; Brevard County; Florida","113732","20773",
"1400000US12009064128","Census Tract 641.28; Brevard County; Florida","104327","13307",
"1400000US12009064129","Census Tract 641.29; Brevard County; Florida","116200","10979",
"1400000US12009064130","Census Tract 641.30; Brevard County; Florida","92000","21018",
"1400000US12009064201","Census Tract 642.01; Brevard County; Florida","60000","16640",
"1400000US12009064202","Census Tract 642.02; Brevard County; Florida","39015","13852",
"1400000US12009064301","Census Tract 643.01; Brevard County; Florida","53826","8736",
"1400000US12009064302","Census Tract 643.02; Brevard County; Florida","58476","17686",
"1400000US12009064400","Census Tract 644; Brevard County; Florida","99909","14161",
"1400000US12009064500","Census Tract 645; Brevard County; Florida","62674","14068",
"1400000US12009064601","Census Tract 646.01; Brevard County; Florida","91908","13569",
"1400000US12009064602","Census Tract 646.02; Brevard County; Florida","62111","7254",
"1400000US12009064701","Census Tract 647.01; Brevard County; Florida","51000","16374",
"1400000US12009064702","Census Tract 647.02; Brevard County; Florida","64681","16937",
"1400000US12009064800","Census Tract 648; Brevard County; Florida","37298","8749",
"1400000US12009064901","Census Tract 649.01; Brevard County; Florida","72979","4580",
"1400000US12009064902","Census Tract 649.02; Brevard County; Florida","40214","8998",
"1400000US12009065001","Census Tract 650.01; Brevard County; Florida","115050","27226",
"1400000US12009065022","Census Tract 650.22; Brevard County; Florida","83319","14972",
"1400000US12009065023","Census Tract 650.23; Brevard County; Florida","74695","14173",
"1400000US12009065024","Census Tract 650.24; Brevard County; Florida","110052","35868",
"1400000US12009065025","Census Tract 650.25; Brevard County; Florida","65763","20568",
"1400000US12009065123","Census Tract 651.23; Brevard County; Florida","53418","21519",
"1400000US12009065124","Census Tract 651.24; Brevard County; Florida","39000","11706",
"1400000US12009065126","Census Tract 651.26; Brevard County; Florida","53604","18706",
"1400000US12009065127","Census Tract 651.27; Brevard County; Florida","87754","19351",
"1400000US12009065128","Census Tract 651.28; Brevard County; Florida","32196","2422",
"1400000US12009065129","Census Tract 651.29; Brevard County; Florida","67909","9320",
"1400000US12009065130","Census Tract 651.30; Brevard County; Florida","67083","6855",
"1400000US12009065131","Census Tract 651.31; Brevard County; Florida","65982","17867",
"1400000US12009065201","Census Tract 652.01; Brevard County; Florida","57529","7030",
"1400000US12009065202","Census Tract 652.02; Brevard County; Florida","65810","17498",
"1400000US12009065231","Census Tract 652.31; Brevard County; Florida","120744","23413",
"1400000US12009065236","Census Tract 652.36; Brevard County; Florida","105000","18551",
"1400000US12009065237","Census Tract 652.37; Brevard County; Florida","45813","14025",
"1400000US12009065238","Census Tract 652.38; Brevard County; Florida","124250","84100",
"1400000US12009065239","Census Tract 652.39; Brevard County; Florida","46331","4116",
"1400000US12009065240","Census Tract 652.40; Brevard County; Florida","41250","13221",
"1400000US12009066101","Census Tract 661.01; Brevard County; Florida","95152","15775",
"1400000US12009066103","Census Tract 661.03; Brevard County; Florida","67438","48117",
"1400000US12009066104","Census Tract 661.04; Brevard County; Florida","123146","26940",
"1400000US12009066200","Census Tract 662; Brevard County; Florida","103462","32879",
"1400000US12009066301","Census Tract 663.01; Brevard County; Florida","109103","14866",
"1400000US12009066302","Census Tract 663.02; Brevard County; Florida","100102","23837",
"1400000US12009066400","Census Tract 664; Brevard County; Florida","78007","20299",
"1400000US12009066500","Census Tract 665; Brevard County; Florida","113409","23868",
"1400000US12009066600","Census Tract 666; Brevard County; Florida","131500","13222",
"1400000US12009066700","Census Tract 667; Brevard County; Florida","101438","5692",
"1400000US12009066800","Census Tract 668; Brevard County; Florida","130278","14470",
"1400000US12009066900","Census Tract 669; Brevard County; Florida","85480","11594",
"1400000US12009067100","Census Tract 671; Brevard County; Florida","76250","26404",
"1400000US12009068101","Census Tract 681.01; Brevard County; Florida","87311","11901",
"1400000US12009068102","Census Tract 681.02; Brevard County; Florida","135357","48831",
"1400000US12009068400","Census Tract 684; Brevard County; Florida","105308","37835",
"1400000US12009068501","Census Tract 685.01; Brevard County; Florida","58869","12224",
"1400000US12009068502","Census Tract 685.02; Brevard County; Florida","58000","36193",
"1400000US12009068601","Census Tract 686.01; Brevard County; Florida","65227","23168",
"1400000US12009068603","Census Tract 686.03; Brevard County; Florida","54561","13597",
"1400000US12009068604","Census Tract 686.04; Brevard County; Florida","79426","12396",
"1400000US12009069100","Census Tract 691; Brevard County; Florida","104695","12626",
"1400000US12009069200","Census Tract 692; Brevard County; Florida","65901","7856",
"1400000US12009069300","Census Tract 693; Brevard County; Florida","91927","33497",
"1400000US12009069400","Census Tract 694; Brevard County; Florida","134556","30180",
"1400000US12009069700","Census Tract 697; Brevard County; Florida","74025","8499",
"1400000US12009069801","Census Tract 698.01; Brevard County; Florida","129327","23255",
"1400000US12009069802","Census Tract 698.02; Brevard County; Florida","69452","10703",
"1400000US12009069903","Census Tract 699.03; Brevard County; Florida","100625","32978",
"1400000US12009069904","Census Tract 699.04; Brevard County; Florida","106458","38339",
"1400000US12009069905","Census Tract 699.05; Brevard County; Florida","-","**",
"1400000US12009069906","Census Tract 699.06; Brevard County; Florida","29933","18810",
"1400000US12009069907","Census Tract 699.07; Brevard County; Florida","79464","20259",
"1400000US12009071100","Census Tract 711; Brevard County; Florida","92045","19648",
"1400000US12009071201","Census Tract 712.01; Brevard County; Florida","84597","11272",
"1400000US12009071202","Census Tract 712.02; Brevard County; Florida","122589","67022",
"1400000US12009071203","Census Tract 712.03; Brevard County; Florida","105692","10939",
"1400000US12009071204","Census Tract 712.04; Brevard County; Florida","53819","769",
"1400000US12009071205","Census Tract 712.05; Brevard County; Florida","150795","12791",
"1400000US12009071335","Census Tract 713.35; Brevard County; Florida","90833","17267",
"1400000US12009071337","Census Tract 713.37; Brevard County; Florida","88326","13980",
"1400000US12009071339","Census Tract 713.39; Brevard County; Florida","79819","17736",
"1400000US12009071341","Census Tract 713.41; Brevard County; Florida","76576","14132",
"1400000US12009071342","Census Tract 713.42; Brevard County; Florida","63594","16151",
"1400000US12009071343","Census Tract 713.43; Brevard County; Florida","82212","12484",
"1400000US12009071344","Census Tract 713.44; Brevard County; Florida","72847","13227",
"1400000US12009071345","Census Tract 713.45; Brevard County; Florida","69574","14002",
"1400000US12009071346","Census Tract 713.46; Brevard County; Florida","94213","14581",
"1400000US12009071347","Census Tract 713.47; Brevard County; Florida","72336","13570",
"1400000US12009071348","Census Tract 713.48; Brevard County; Florida","84050","24024",
"1400000US12009071349","Census Tract 713.49; Brevard County; Florida","72935","17102",
"1400000US12009071350","Census Tract 713.50; Brevard County; Florida","74557","11565",
"1400000US12009071351","Census Tract 713.51; Brevard County; Florida","48125","26194",
"1400000US12009071352","Census Tract 713.52; Brevard County; Florida","74768","6350",
"1400000US12009071353","Census Tract 713.53; Brevard County; Florida","147306","10319",
"1400000US12009071354","Census Tract 713.54; Brevard County; Florida","141331","20938",
"1400000US12009071401","Census Tract 714.01; Brevard County; Florida","73846","8311",
"1400000US12009071402","Census Tract 714.02; Brevard County; Florida","46750","9475",
"1400000US12009071500","Census Tract 715; Brevard County; Florida","71442","18835",
"1400000US12009071601","Census Tract 716.01; Brevard County; Florida","74784","9502",
"1400000US12009071602","Census Tract 716.02; Brevard County; Florida","70000","20017",
"1400000US12009071700","Census Tract 717; Brevard County; Florida","82865","12778",
"1400000US12009980000","Census Tract 9800; Brevard County; Florida","-","**",
"1400000US12009980100","Census Tract 9801; Brevard County; Florida","-","**",
"1400000US12009990000","Census Tract 9900; Brevard County; Florida","-","**",
"1400000US12011010102","Census Tract 101.02; Broward County; Florida","89018","30902",
"1400000US12011010103","Census Tract 101.03; Broward County; Florida","76063","20246",
"1400000US12011010104","Census Tract 101.04; Broward County; Florida","65577","15596",
"1400000US12011010201","Census Tract 102.01; Broward County; Florida","78420","20622",
"1400000US12011010202","Census Tract 102.02; Broward County; Florida","52019","27480",
"1400000US12011010304","Census Tract 103.04; Broward County; Florida","42102","20895",
"1400000US12011010305","Census Tract 103.05; Broward County; Florida","40111","9642",
"1400000US12011010306","Census Tract 103.06; Broward County; Florida","61324","27461",
"1400000US12011010307","Census Tract 103.07; Broward County; Florida","40648","19849",
"1400000US12011010308","Census Tract 103.08; Broward County; Florida","79725","41702",
"1400000US12011010401","Census Tract 104.01; Broward County; Florida","107431","15701",
"1400000US12011010402","Census Tract 104.02; Broward County; Florida","40435","4950",
"1400000US12011010403","Census Tract 104.03; Broward County; Florida","28262","5072",
"1400000US12011010405","Census Tract 104.05; Broward County; Florida","80823","11257",
"1400000US12011010406","Census Tract 104.06; Broward County; Florida","88196","14105",
"1400000US12011010407","Census Tract 104.07; Broward County; Florida","54412","16121",
"1400000US12011010502","Census Tract 105.02; Broward County; Florida","99707","15305",
"1400000US12011010503","Census Tract 105.03; Broward County; Florida","225795","29542",
"1400000US12011010504","Census Tract 105.04; Broward County; Florida","133085","6395",
"1400000US12011010601","Census Tract 106.01; Broward County; Florida","165443","24309",
"1400000US12011010603","Census Tract 106.03; Broward County; Florida","120433","21666",
"1400000US12011010604","Census Tract 106.04; Broward County; Florida","103314","20449",
"1400000US12011010605","Census Tract 106.05; Broward County; Florida","172363","18467",
"1400000US12011010606","Census Tract 106.06; Broward County; Florida","99827","21257",
"1400000US12011010609","Census Tract 106.09; Broward County; Florida","101866","10989",
"1400000US12011010610","Census Tract 106.10; Broward County; Florida","65556","26057",
"1400000US12011010611","Census Tract 106.11; Broward County; Florida","151950","29820",
"1400000US12011010612","Census Tract 106.12; Broward County; Florida","152050","38587",
"1400000US12011010613","Census Tract 106.13; Broward County; Florida","88899","26984",
"1400000US12011010614","Census Tract 106.14; Broward County; Florida","91827","23435",
"1400000US12011010615","Census Tract 106.15; Broward County; Florida","117457","39525",
"1400000US12011010701","Census Tract 107.01; Broward County; Florida","58403","12850",
"1400000US12011010702","Census Tract 107.02; Broward County; Florida","59012","16339",
"1400000US12011010800","Census Tract 108; Broward County; Florida","71482","6825",
"1400000US12011010901","Census Tract 109.01; Broward County; Florida","91563","17494",
"1400000US12011010902","Census Tract 109.02; Broward County; Florida","80982","38681",
"1400000US12011011000","Census Tract 110; Broward County; Florida","94432","28213",
"1400000US12011020101","Census Tract 201.01; Broward County; Florida","65730","18161",
"1400000US12011020103","Census Tract 201.03; Broward County; Florida","61454","10960",
"1400000US12011020104","Census Tract 201.04; Broward County; Florida","61353","5154",
"1400000US12011020204","Census Tract 202.04; Broward County; Florida","78926","13818",
"1400000US12011020205","Census Tract 202.05; Broward County; Florida","73487","26329",
"1400000US12011020206","Census Tract 202.06; Broward County; Florida","73693","25215",
"1400000US12011020209","Census Tract 202.09; Broward County; Florida","57250","18046",
"1400000US12011020210","Census Tract 202.10; Broward County; Florida","76429","39230",
"1400000US12011020211","Census Tract 202.11; Broward County; Florida","57008","19422",
"1400000US12011020212","Census Tract 202.12; Broward County; Florida","50778","10888",
"1400000US12011020213","Census Tract 202.13; Broward County; Florida","53747","2660",
"1400000US12011020214","Census Tract 202.14; Broward County; Florida","96410","16926",
"1400000US12011020302","Census Tract 203.02; Broward County; Florida","61938","5657",
"1400000US12011020308","Census Tract 203.08; Broward County; Florida","53935","22488",
"1400000US12011020309","Census Tract 203.09; Broward County; Florida","98446","30379",
"1400000US12011020311","Census Tract 203.11; Broward County; Florida","78480","14874",
"1400000US12011020312","Census Tract 203.12; Broward County; Florida","87019","9565",
"1400000US12011020313","Census Tract 203.13; Broward County; Florida","67377","25258",
"1400000US12011020314","Census Tract 203.14; Broward County; Florida","74205","17441",
"1400000US12011020315","Census Tract 203.15; Broward County; Florida","127664","24766",
"1400000US12011020316","Census Tract 203.16; Broward County; Florida","78731","7914",
"1400000US12011020317","Census Tract 203.17; Broward County; Florida","111151","20301",
"1400000US12011020318","Census Tract 203.18; Broward County; Florida","135200","35742",
"1400000US12011020319","Census Tract 203.19; Broward County; Florida","100682","25515",
"1400000US12011020320","Census Tract 203.20; Broward County; Florida","74960","15489",
"1400000US12011020321","Census Tract 203.21; Broward County; Florida","116548","55451",
"1400000US12011020322","Census Tract 203.22; Broward County; Florida","116196","15180",
"1400000US12011020323","Census Tract 203.23; Broward County; Florida","74293","21662",
"1400000US12011020324","Census Tract 203.24; Broward County; Florida","55368","16126",
"1400000US12011020325","Census Tract 203.25; Broward County; Florida","85628","8958",
"1400000US12011020326","Census Tract 203.26; Broward County; Florida","85119","12138",
"1400000US12011020404","Census Tract 204.04; Broward County; Florida","81207","7039",
"1400000US12011020405","Census Tract 204.05; Broward County; Florida","60056","26352",
"1400000US12011020406","Census Tract 204.06; Broward County; Florida","75986","18548",
"1400000US12011020407","Census Tract 204.07; Broward County; Florida","80319","23045",
"1400000US12011020412","Census Tract 204.12; Broward County; Florida","43514","8346",
"1400000US12011020414","Census Tract 204.14; Broward County; Florida","62379","23682",
"1400000US12011020415","Census Tract 204.15; Broward County; Florida","73531","10889",
"1400000US12011020416","Census Tract 204.16; Broward County; Florida","82456","29189",
"1400000US12011020417","Census Tract 204.17; Broward County; Florida","43098","10324",
"1400000US12011020418","Census Tract 204.18; Broward County; Florida","84228","14047",
"1400000US12011020419","Census Tract 204.19; Broward County; Florida","81005","18981",
"1400000US12011020420","Census Tract 204.20; Broward County; Florida","95038","45531",
"1400000US12011020421","Census Tract 204.21; Broward County; Florida","84632","18988",
"1400000US12011020501","Census Tract 205.01; Broward County; Florida","80462","23134",
"1400000US12011020502","Census Tract 205.02; Broward County; Florida","53304","15352",
"1400000US12011030100","Census Tract 301; Broward County; Florida","100281","30484",
"1400000US12011030201","Census Tract 302.01; Broward County; Florida","60815","10750",
"1400000US12011030202","Census Tract 302.02; Broward County; Florida","56645","10310",
"1400000US12011030203","Census Tract 302.03; Broward County; Florida","76346","14067",
"1400000US12011030301","Census Tract 303.01; Broward County; Florida","51361","18784",
"1400000US12011030302","Census Tract 303.02; Broward County; Florida","73438","14393",
"1400000US12011030401","Census Tract 304.01; Broward County; Florida","72875","19679",
"1400000US12011030402","Census Tract 304.02; Broward County; Florida","26781","6132",
"1400000US12011030500","Census Tract 305; Broward County; Florida","45869","4948",
"1400000US12011030601","Census Tract 306.01; Broward County; Florida","52948","10575",
"1400000US12011030602","Census Tract 306.02; Broward County; Florida","52197","13906",
"1400000US12011030702","Census Tract 307.02; Broward County; Florida","79028","33732",
"1400000US12011030703","Census Tract 307.03; Broward County; Florida","56357","6962",
"1400000US12011030704","Census Tract 307.04; Broward County; Florida","63742","4931",
"1400000US12011030705","Census Tract 307.05; Broward County; Florida","44894","17313",
"1400000US12011030803","Census Tract 308.03; Broward County; Florida","47817","12696",
"1400000US12011030804","Census Tract 308.04; Broward County; Florida","55192","25297",
"1400000US12011030805","Census Tract 308.05; Broward County; Florida","59078","6503",
"1400000US12011030806","Census Tract 308.06; Broward County; Florida","58337","8732",
"1400000US12011030902","Census Tract 309.02; Broward County; Florida","86955","13844",
"1400000US12011030903","Census Tract 309.03; Broward County; Florida","81892","20631",
"1400000US12011030904","Census Tract 309.04; Broward County; Florida","97125","11636",
"1400000US12011031001","Census Tract 310.01; Broward County; Florida","61030","17310",
"1400000US12011031002","Census Tract 310.02; Broward County; Florida","85332","7802",
"1400000US12011031101","Census Tract 311.01; Broward County; Florida","66563","15734",
"1400000US12011031102","Census Tract 311.02; Broward County; Florida","67217","22313",
"1400000US12011031203","Census Tract 312.03; Broward County; Florida","81016","14377",
"1400000US12011031204","Census Tract 312.04; Broward County; Florida","66818","25970",
"1400000US12011031205","Census Tract 312.05; Broward County; Florida","88274","16786",
"1400000US12011031206","Census Tract 312.06; Broward County; Florida","96618","21149",
